epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,112.885,0.88391,2.69319,1.28202,0.00389,1,0.46274,0.19387,0.74442,3.22179,1.34153,0.0003,0.0003,0.0003
